GoalID,GoalDesc,TargetID,TargetDesc,Indicator,Region,NumDataPoints,Count,TotalCountries,Ratio,WorldAvailability
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Sub-Saharan Africa,At least 2 data points,49,51,0.96,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.1,"Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries",8.1.1 - Annual growth rate of real GDP per capita,Latin America and the Caribbean,At least 2 data points,42,48,0.88,0.93
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Northern Africa,At least 1 data point,4,6,0.67,0.68
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Southern Asia,At least 1 data point,8,9,0.89,0.68
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Caucasus and Central Asia,At least 1 data point,8,8,1,0.68
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Eastern Asia,At least 1 data point,4,6,0.67,0.68
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,South-eastern Asia,At least 1 data point,9,11,0.82,0.68
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Western Asia,At least 1 data point,13,13,1,0.68
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Developed regions,At least 1 data point,45,55,0.82,0.68
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Sub-Saharan Africa,At least 1 data point,40,51,0.78,0.68
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Latin America and the Caribbean,At least 1 data point,23,48,0.48,0.68
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Northern Africa,At least 2 data points,2,6,0.33,0.58
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Southern Asia,At least 2 data points,7,9,0.78,0.58
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Caucasus and Central Asia,At least 2 data points,8,8,1,0.58
8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.2 - Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider,Eastern Asia,At least 2 data points,4,6,0.67,0.58
